regulatoryGene	targetGene	weight
BBX	AIFM2	0.0649377604113492
ATF6	ANKZF1	0.0648904689599212
ARID3B	AREL1	0.0647498752811687
ARID3A	AP2A2	0.06474248223851
ARID3A	ARL3	0.0646431682852161
ATF6B	AGPAT1	0.0645878435881497
ARID3B	AP3S1	0.0645561024857921
BBX	ACP1	0.0645172045847932
ATF6	ADGRL2	0.0644986727969606
ATF3	ATF4	0.0644812717352829
ATF6	ARHGEF19	0.0644776249892447
BBX	ANKRD11	0.0644455957281103
ATF4	ANKMY2	0.0644020996498914
ATF6	ARID1B	0.0643988138514494
ARID2	ACSS3	0.0643840415988625
ARID2	ADSL	0.0643748114777096
ARID3B	ATF1	0.0643628811945673
ATF4	B4GALT6	0.0643587923065755
BBX	B4GALT4	0.0643486471387761
ARID3A	BCAP31	0.0643441956530241
ARID2	AKAP12	0.0643138673104553
ATF1	B3GALT5-AS1	0.0642012260821053
ARID2	ATP5C1	0.0641227807800217
ATF2	ATXN10	0.0640801020447663
BBX	ADAM17	0.0640054961643092
ATF6	ANKRD13D	0.0639754086306023
AR	ASPM	0.0639672005047181
ARID2	ARF5	0.0639596552509758
ATF4	ABCC10	0.0639456635429358
ATF6	ARL16	0.0639189880485911
BBX	AKNA	0.0638638261573795
ATF6	AGFG1	0.0638383338865289
ATF1	ARHGEF7	0.0638177054880771
ATF6	ATXN7L1	0.063812144651116
ARID2	ACAA1	0.0637099974159128
ATF6B	ARGLU1	0.0637060255882101
ATF6B	ARHGEF10	0.0636851989867467
ARID3B	ADCY3	0.0636785615767791
ARID3A	ATXN2	0.0636758006413339
BACH1	AHSA1	0.0636647520049194
ATF2	ACIN1	0.0636567932055538
AR	ATF3	0.0636445562332857
ATF4	ARMC5	0.0636228543863936
ATF2	ACOT9	0.0636201258972566
ARID3A	ATP5J	0.0636031462394567
ATF6	ARAF	0.0635806176864463
ARID2	ATP5J	0.0635793925542819
ATF6	AGAP1	0.0634965843125807
ARID2	AC116614.1	0.0634946225252888
ATF6	ATP6V0B	0.0633407864093199
BBX	AK2	0.0633291747155048
ATF2	ATF1	0.0633233426901676
BBX	AFG3L2	0.0632758607938538
BBX	APLP2	0.0632715662720595
ATF1	BAG4	0.0632649084357412
ATF3	ANKRD11	0.0632459240863772
ATF1	ADCK5	0.0632362006708823
BBX	ALDH18A1	0.06314524595366
ATF6	ARL5B	0.0631411935213037
AR	AC074289.1	0.0631155369635315
BACH1	ACIN1	0.0631120921915726
ATF2	ATP5L	0.0630976998647636
ATF4	BCAT2	0.0630766711919025
ATF4	AGO3	0.0630738784200939
ARID2	ANGPTL4	0.063008424806357
ATF6	B4GALT3	0.0629827563886775
ATF1	AFG3L1P	0.0629769304097768
ATF4	ATP8B2	0.0629566655195358
ARID2	ARL5A	0.0628997571624203
ARID2	BCCIP	0.0628535730632716
ATF6	ADM	0.0628455582414142
ATF6B	ATP5F1	0.0628248125754136
ATF6	ARMC9	0.0627706729866802
ARID2	ATG10	0.0627042287472233
ATF6B	ABHD17B	0.062700818548339
ARNT2	ARF1	0.0626843668040778
BACH1	ACTB	0.0626609593103241
ATF6	A2M	0.0626532954180695
ATF6B	AKAP12	0.0626291236242807
ARNT2	APLP2	0.0626257430863135
ARID2	ADO	0.0626231710147244
ATF2	ABCD4	0.0626059465266888
ATF6	AC141586.5	0.0625757811324903
ATF1	ARHGAP10	0.0625625443026238
ATF6B	AQR	0.0625602508640082
ARID3B	ARHGAP35	0.062546579836988
ATF3	ATP11C	0.0625286422526412
ATF6	ANOS1	0.0625172007192311
ARID3A	ACLY	0.0625015683654325
ATF4	ANK2	0.062366394847076
ARID3A	AC068282.3	0.0623580250895761
ARNT2	ABCF1	0.0623540160749099
BACH1	AKIRIN1	0.0623273246254624
BACH1	ASRGL1	0.0623135094702621
ATF3	ATP2B1	0.0623073893181389
ATF2	AFG3L2	0.0623028990091345
ARID3B	ACTA2	0.062256587544349
ARNT2	ALDH18A1	0.06225501469345
ATF6B	AIFM1	0.062250611856217
ATF6	AFAP1L1	0.0621828429315936
ARID3B	AC011043.1	0.0621763658624154
ARID3B	AC007204.2	0.0621656897939925
ATF6	AEBP1	0.0621518196491165
ARID3A	AK4	0.0620913842817481
ARID3B	ATF6B	0.062035929652588
ATF1	ATPIF1	0.0620275255144163
ATF6	ATP6V1A	0.0620257569633675
ATF4	AACS	0.061953600273968
ATF6	ATL3	0.0619416261936808
ARID3A	BAHD1	0.06190734817704
ATF6	ABHD8	0.0617936310661771
ATF6B	AFG3L1P	0.0617919829734046
ARID3A	ANAPC16	0.0617493229355857
ATF6	ACSL4	0.0617396478264166
ATF2	ASPSCR1	0.0617345682438246
ARID3B	B3GNT2	0.0616943536061802
ARID2	ANKLE2	0.0616855749340468
ARNT2	ACTN1	0.0616174997556042
ARID3B	ASS1	0.0615809378494572
ATF6	AUTS2	0.0615657642147237
AR	ADGRL3	0.0615473290924576
ARID3B	ALDH9A1	0.0614468338003608
ARID2	ALDH7A1	0.0614048177897796
ATF6	AMOTL1	0.0613876622015594
AR	B3GAT2	0.0613017369194928
ARNT2	ARMCX2	0.0612838179783184
ATF6	AEBP2	0.0612325622105824
BBX	AQR	0.0612164307347166
ARID2	AGPS	0.0611818362018965
ARID3A	ARL6IP5	0.061131895925893
ARID3A	ARL1	0.0610964475470737
ATF6	ABHD17B	0.0610712344264245
ARID3A	ATP1B1	0.061010620112319
ARNT2	AUP1	0.0609620156383464
ATF2	AIMP2	0.0609435523749959
ATF1	ARL16	0.0609383789022691
ARID2	B3GNT2	0.0609113741023222
BACH1	ATP2A2	0.0609072752513363
ATF6	ATP6V0A2	0.0609019432298741
ARID3A	ABCB7	0.0607386760354994
ATF2	AREL1	0.0607078719790467
ATF1	ATP1B3	0.0606794531621413
ARID3B	ADNP	0.0606417720240216
BBX	APP	0.0605446415980281
ARID2	ALPL	0.0605407178419225
BACH1	BAZ2B	0.060477802879686
ARID2	AC007969.5	0.060467014949243
ATF1	ACVR2B	0.0604562138593945
ATF4	AP3S1	0.060314682164013
BACH1	ADGRL2	0.0602554906421413
ATF2	ARHGAP35	0.0602438836688918
ATF6	B3GAT3	0.0602220507052073
ATF6B	ASNS	0.060186425255033
AR	ADD3	0.0601565620201949
ARID3A	AKIRIN1	0.0601548569089367
ATF3	AKAP10	0.0601351155667471
ARID3A	AGO3	0.0599998214958483
ARID3A	ARFGEF3	0.0599292134988677
ATF1	ALG2	0.0599069654751139
BBX	ATF7IP	0.0598874400489544
ARID3A	ACO2	0.0598346188009792
BACH1	AEBP2	0.0598235792575371
ARID2	ATP11A	0.0597923442742559
ATF6	ATM	0.0597685430383031
ARID2	AHSA1	0.0596681062082569
ATF4	ARHGAP23	0.0596466633784229
ATF1	AGPAT4	0.0596061750887271
ATF2	ANXA3	0.0595781881280354
ATF2	ADCY3	0.0595718950517864
ARID3A	AGA	0.059545213965987
ATF2	ACTA2	0.0594686910452824
ARID3B	ANK2	0.0594565773052097
ATF6	ATP1B1	0.0594182016510926
ATF4	ABT1	0.0594167216694626
ATF6	AMD1	0.0594001250859483
ARNT2	AK2	0.059354324989578
ARNT2	ATP5B	0.0593351695534951
AR	B3GNT7	0.0591378005780147
ARID3A	ADD2	0.0590870567051233
ARID2	AK2	0.0590818600629738
ARNT2	ATRX	0.0590764171067151
AR	ATP5G1	0.0590748097834021
ATF2	AC007204.2	0.0590669116217769
ATF2	ASS1	0.059025500309281
ATF6	BANP	0.059021736618921
ATF3	ANAPC5	0.0590062473077595
ATF6	APC	0.058980925782568
ARID3A	APBA2	0.0589555692668041
ATF1	ACTN1	0.0588678300405211
ATF1	ANKLE2	0.0588567792318244
ARID3B	BCAP31	0.0588161338395139
ATF6	ATXN3	0.0588070201585948
ATF3	ALS2	0.0587836748013205
BACH1	ARAF	0.0587831064302089
ARID2	ATP1B3	0.058778218163454
ARID3A	ANKMY2	0.0587508863607255
ATF2	AC011043.1	0.0587347459383782
ATF2	ATF6B	0.0586917067315051
BACH1	ABLIM1	0.05861798763607
ATF6	BCAP31	0.0586151074613134
ARID3A	ATRX	0.058582223055489
ATF3	AC004453.8	0.0585006248716519
ATF1	ARFGEF3	0.0584525793544593
BBX	AKAP8	0.0584031005003983
ARID3A	ATP5G1	0.0583690266304594
ATF6	ATG12	0.058304320986249
ATF6B	AP3M1	0.0582723509640339
ATF2	ALDH7A1	0.0582568214260855
ATF4	ADAMTS20	0.0582495710029968
ARID3B	ALG5	0.0582211829396412
ATF3	ARL6IP5	0.0582063209639848
ATF6	ATP1A1	0.0582055309167334
ATF1	ARL1	0.0582044038244218
ATF2	B3GNT2	0.0581780380248285
ATF4	ACSL4	0.0580736618154065
ATF1	ACTG1	0.0580598776574187
ARID3A	AGPS	0.0579614331744703
ATF1	ARPC1B	0.0579497779454327
ARID2	APOA1BP	0.0579161893160352
BACH1	AGFG1	0.0578765514617677
ARID2	ARIH2	0.05779939498342
ATF6B	ATP6V0A2	0.0577870400726029
ATF4	AKR7A2	0.0577763571689
ARID3B	ATP1A1	0.0577064098477365
ARID3A	ANXA5	0.057706009858737
ATF6	ANKMY1	0.0576157355291327
AR	ATP5B	0.0575976482652471
BBX	ANKMY1	0.0575874308246433
ARID3A	ACOT8	0.0575839302033901
ARID3B	ATG13	0.0575454816952626
BACH1	AC141586.5	0.0575423662466397
BACH1	ATG10	0.0575120751514864
ATF4	ALG13	0.0574921092715095
ATF1	ARHGEF2	0.0574782520930985
ATF2	ARRDC1	0.0574550816133284
ATF1	ACOT8	0.0574148850889599
BBX	ARV1	0.0573346608920666
ATF6	AHCYL2	0.0573206816920747
ARID3B	ACIN1	0.0573105552885205
AR	ANOS2P	0.0572935001795999
BBX	APBB3	0.0572662786356218
ATF1	AC012358.8	0.0572222698071666
ATF6B	AFG3L2	0.057196056448722
ATF2	AIMP1	0.0571129117388964
BBX	ADM	0.0570904100247539
BACH1	ANKRD13D	0.0570736290913961
BBX	ATRX	0.0569788149332205
ATF6	APBA2	0.0569656184251728
BACH1	ABRACL	0.0568899313283506
ARID3B	ATXN10	0.0568641832830386
ATF4	ACAT1	0.056849821604695
BACH1	AFAP1L1	0.0568013040245401
ARID3B	ARRDC1	0.0567948565617433
BACH1	ATP6V1A	0.0567757018614907
ATF6	AHI1	0.0567582475697916
AR	ARFGEF1	0.0567121040953237
BACH1	ARMC9	0.0566332299762364
BACH1	ABHD8	0.0566132520167871
BACH1	B4GALT3	0.0566016023356228
AR	BAX	0.0565358624909023
ARID2	AKR1B1	0.05653472442573
BBX	ARF1	0.0565343886025672
ARNT2	ANKRD12	0.0564864396160181
BBX	ACVR2B	0.0564575162469144
BBX	AKAP9	0.0564381923674339
ARNT2	ANOS1	0.0564263828825945
ATF4	ATP2B4	0.0564063649148125
ATF6	ATP5L	0.0563025886503593
BACH1	ATP6V0E1	0.0562867536199946
BBX	ALKBH7	0.0562229931561052
ATF1	ARL15	0.0562207289826606
ARID2	ATAD1	0.0561415127098931
BBX	ABI2	0.0560844535262859
ARID2	AC074363.1	0.0560825221291901
BBX	ADIPOR1	0.0560668547093727
BACH1	AMOTL1	0.0560592283900884
ARID3A	ANAPC11	0.0560432094084899
ATF6	AGO1	0.0560427993120421
ATF6B	ARFGAP2	0.0560212200849793
ATF6	ASCC1	0.0560037066663766
ATF4	ADCY2	0.05590939324896
ATF3	ATRX	0.0558659672480385
ARID3A	ATP1B3	0.0558086436701267
ATF4	AIF1	0.0557778356210262
ATF4	APC	0.0557381487407615
ARID3A	ATP11A	0.0557241254418782
ATF2	ATG13	0.0557150007039849
ARID3B	ANXA5	0.0556669644238451
ATF6	ATIC	0.0556068948525968
ATF4	AGL	0.0555599038559995
ATF4	ANO5	0.0555529176007358
ARNT2	ABI2	0.0555525079465482
BBX	ADAL	0.0553833020035145
ATF2	ADA	0.0553209069607939
ATF6B	ADPGK	0.0552907040160044
ARID3B	ADA	0.0551881577826524
ATF6	AC093818.1	0.0550846879360641
ATF6	ATP6AP1	0.0550776715064837
ARID3B	ATF4	0.0550278108751717
ATF1	ADAMTS1	0.054906009460953
ATF6	ADSS	0.0548164520389323
ATF4	ATP6V0E2	0.0547770532752899
ARID2	ARL16	0.0547481484352627
ATF1	BCAS2	0.0546339096853284
BBX	ATP6AP2	0.0545390898172351
ARID3A	APOA1BP	0.054536977738356
ARID3B	ATP11A	0.0544867685314548
ATF6B	ACTN4	0.0544390367709824
ATF6	ARID1A	0.0542760801953527
BBX	ACAD8	0.0542731522786624
ATF6	ARFGEF1	0.054215159222891
ATF6	ADAT2	0.0541809529162392
BACH1	AFG3L1P	0.0541784369684093
AR	ARMCX2	0.0541148137164145
BACH1	ADGRA3	0.0541034591501003
ATF6B	AARD	0.054094102631731
ATF4	ATG7	0.0540872994218148
AR	APRT	0.0540858043101755
ATF4	ATL2	0.0540399743782238
ATF3	ATXN10	0.0540153591029391
ARID3A	ATP5A1	0.0539424799128071
AR	ALDOA	0.0539246258420208
ATF4	APLP1	0.0538821390686892
AR	AHSA2	0.0538480742822544
AR	ARPC5L	0.0538245991932506
ATF1	ACP6	0.05381949291146
ARID3A	AC005682.5	0.05380699351307
ATF4	ATRNL1	0.0537620763389247
ATF6	ARHGEF10	0.0537300824186609
ATF1	ANKRD9	0.0537213241502722
AR	AKAP9	0.0536810985751411
BACH1	AKR1B1	0.0536407206638861
BBX	BAG2	0.0536153922331756
ARID2	ACTN1	0.0536097321392489
BBX	ATP5L	0.0535766585725904
ATF6	ALG8	0.0535391741827668
BBX	ACO1	0.0535259905035995
BBX	AC007246.3	0.0534023355831272
ATF3	ACP1	0.0533325435970223
BBX	ANAPC7	0.0533046227832095
ATF1	ADGRL2	0.0532897687142466
ATF3	ARF1	0.0532652657773587
BBX	AKT2	0.0532541752695163
ATF4	AFG3L1P	0.0532396438833847
ATF6B	ARPC5	0.0532253770642249
ATF1	ANAPC5	0.0531992410223792
ARID3B	ADIPOR2	0.0531522551522517
ATF4	AKAP12	0.0531520356141964
BBX	ARHGAP21	0.0531283637996707
ATF3	B3GAT2	0.0531070579513266
ATF6	ARHGAP11B	0.0530671856882548
ATF1	ACTR2	0.0530423054433638
BBX	AHSA2	0.0530260826723279
ATF6B	ACTN1	0.0530112110207566
ARID2	ANOS2P	0.0528785646721805
ARID3A	ACAA1	0.0528707064791161
ARID2	ATF4	0.0527921469778336
ATF1	ALDH7A1	0.0527430013418901
ATF6B	ATXN2L	0.0527286142432868
ATF6	ACO2	0.0526834244990709
ATF6B	ANKRD11	0.0525890153006425
ATF6	ADNP2	0.0524964011754403
AR	AKIP1	0.0524874290630353
ATF6B	AK2	0.0524235560004819
ATF2	BAG4	0.0523235400121182
ATF1	ATP2C1	0.0522753588003943
ATF1	ARPC2	0.0522657244591475
ATF2	AGGF1	0.0522457410864546
BBX	ACBD3	0.0522065830908523
AR	ATP6V0E1	0.0522020523179808
ATF2	ARHGEF10	0.0521705511721367
ATF4	ABTB2	0.0521414672025974
ARNT2	ATP6AP1	0.0521155361454669
ATF1	ALAD	0.0521142653008302
ATF2	ABHD2	0.0520956464556926
ATF6	ANKRD12	0.0520352094729931
BBX	ANXA6	0.0520180501076641
AR	ADGRV1	0.0520155004801056
AR	APMAP	0.0519996159208419
ATF3	ANKRD27	0.0519284371896601
AR	ADM	0.0519271354507041
ATF6B	BCKDHB	0.0519136283305716
BACH1	ABHD17B	0.0518878966439059
ATF1	ANTXR1	0.0518582444957864
ARID3B	ACADM	0.0518295127173658
ARID2	ACADVL	0.0517864745363166
ARNT2	ASAP1	0.0517854424415335
ATF6	AMMECR1	0.0517596553410414
ATF6	ADNP	0.0517306601734113
ATF6B	ARFGEF3	0.0516929701505344
ATF2	ACADVL	0.0516271755453431
ATF6	ASB1	0.0516088303943907
ATF4	ANKRD10	0.0516073469631364
BBX	APPBP2	0.0515853673633086
ATF1	AAAS	0.0515567977213289
ARID2	ALG5	0.0515297392362676
BBX	ASH1L	0.0514850568944504
BBX	AAR2	0.0513961961213378
ATF6	ACAT1	0.0513722358518388
AR	AREL1	0.0513663834369342
ATF6	AC093375.1	0.0513459539952817
ARID2	ATL2	0.0513447236247365
ATF6	ATAD3B	0.0513221145670653
ARID2	ANK2	0.0513075572512879
ATF4	AFF1	0.0512828295556794
ATF3	AKIP1	0.051259008133228
ATF6	AGAP6	0.0512527781806585
ARID3A	AK2	0.0511502634754651
ATF6	AC005062.2	0.0511368197769856
ATF1	ARHGAP11B	0.0511294085809514
ATF6B	ASRGL1	0.0510394334103724
ATF6B	ACOT8	0.0510157723416137
ARID3A	AGPAT5	0.0510123026428126
ATF1	ADNP2	0.0509293310455459
BACH1	APEX1	0.0509244830676108
ARID2	AQR	0.0509091959319878
BACH1	AC024560.3	0.0508947994651724
ATF6B	B4GAT1	0.0508792617188984
ARID2	AC005062.2	0.0508617824708159
ARID3A	ALKBH7	0.0507877801007113
ATF6	BARD1	0.0507805427865039
BBX	BAG4	0.0506850719423112
ATF2	ARF5	0.0506783885051537
ARID3B	ATG4B	0.0506632569507255
ATF6	AKAP8	0.0506251524560459
ARID3B	ATP2B1	0.0506061068836223
ATF6	AK3	0.0505932913650378
ATF4	ATP5C1	0.0505908579357812
ARID3A	ALDH9A1	0.0505824767097783
ATF6	ARHGEF10L	0.0505773561184145
ATF1	ARMC9	0.0505686292961533
ATF6	ACTR3B	0.0505181842290199
ARID2	ATAD3A	0.0504859593848428
AR	AC007204.2	0.0504779538959775
BACH1	BAG6	0.0504592185927366
BBX	ALMS1	0.0504373557030286
BBX	ACAA2	0.0503697787593771
ATF1	ATF7IP2	0.0503365254696069
ATF4	ACO2	0.0503237135852328
ATF1	AURKA	0.050225237373436
ARID3B	ADO	0.0502166746673375
ATF1	AMOTL1	0.0501244553137137
AR	ATRN	0.0501149408979198
ATF1	AC141586.5	0.0500789413993519
BACH1	ANTXR1	0.0500028070085059
ATF1	ARL8B	0.0499962231690475
ATF2	ACSS3	0.0499838368306965
ATF4	APPL1	0.0499645561214647
ATF1	ADRBK2	0.0499609014896171
AR	AC011043.1	0.0499352175622029
ARID3A	ACTN3	0.0499071577651975
ATF1	BCAP31	0.0499029788421585
ATF1	ATOX1	0.0498892675265461
ARID3B	ANGPTL4	0.0498599685892741
ATF2	ADAR	0.0498526713444449
ATF6B	ARHGEF10L	0.0498134378917711
ATF1	ATP6V1A	0.0498001033342734
ATF6B	ALDOA	0.0497791364960726
ARID3B	ARF5	0.0497388393624225
ATF1	AC007969.5	0.0497319303433045
ARID3B	APMAP	0.0496956299446822
ATF6	ABCA7	0.0496707392708063
ATF6	ATRNL1	0.0496644175028913
ARID2	AURKB	0.0496301403595029
ARID2	ASPM	0.0495989442747723
ATF1	ALDOA	0.049598638285156
ATF6	ABCC5	0.0495509996464362
ATF6	ASF1B	0.0495432482209797
BBX	BCAS3	0.0494982824129605
ATF2	ADO	0.0494797194001952
ATF1	ARAF	0.0494420091423467
ATF6	AK2	0.0494105837522077
BACH1	ARFGEF3	0.0494100500064655
ATF1	ABHD8	0.0493740738497898
ARID3B	ARHGAP11B	0.049350141943248
BACH1	ATP6AP2	0.0492784017306241
ARID3A	ANKRD11	0.0492128432374976
ATF1	B4GALT3	0.0491979928755513
ARID2	AASS	0.0491770612257156
ATF1	AC093818.1	0.0491393688043729
AR	ATAD2B	0.049137342803244
ATF6	ARID3B	0.049103775866947
ATF6	ADAM10	0.0490185764623988
ATF4	BBS4	0.0489929398677299
ATF2	APRT	0.0489891150919165
AR	ARHGAP17	0.048954838484229
ATF1	ARHGEF19	0.0489450496924691
ARID3A	AFG3L1P	0.0489059369659931
ATF6	ATP5S	0.0488730197717058
ARID3B	AP3B1	0.0488527515826229
ATF1	ANKRD13D	0.0488456570685469
ARID3B	AC093627.9	0.0488356456607485
ARID2	ANXA3	0.0488179381462608
ATF2	ARID4A	0.0488020142878008
AR	ARHGAP35	0.0487778345605714
ATF6B	AC074363.1	0.0487770717171127
ATF6	ACADM	0.0487650139854271
BACH1	ARPC5	0.048764254238948
ATF3	ATP6AP1	0.0487497294870835
BACH1	ACOT8	0.0487349920340105
ATF1	AFAP1L1	0.048725769750627
ATF6B	BANP	0.0487168663656438
BACH1	ACADVL	0.0487049196795238
BACH1	ATP6V0A2	0.0486976116576084
BBX	ATF4	0.04864233960824
ATF1	AGFG1	0.0486346896709499
ATF2	AURKAIP1	0.0486245860924399
ATF6	ACAA2	0.0485961609200113
ATF6	ANP32B	0.0485752176932473
ATF1	ARID1B	0.0485712438496731
ARID2	ANP32E	0.0485599866889786
ATF6B	ATP6V0E1	0.0485451806319364
AR	ACTA2	0.0485352159372724
AR	ADCY3	0.0485285628990929
ATF6	ANKLE2	0.0484443950431326
ATF6	ARID4A	0.0484252995772156
BACH1	ARHGEF19	0.0483503335324312
AR	B3GNT2	0.0483480003277405
ATF6	ARHGAP21	0.048333894366109
ATF4	AGAP1	0.0483218412464608
ARID3A	ARF6	0.0482920984895132
AR	ATF6B	0.0482757127032962
ATF6B	AHCYL2	0.0482622538828329
ATF2	ANGPTL4	0.0482243905117184
ATF1	ABHD17B	0.0481498879236006
ATF2	ADGRL2	0.0480893632480527
AR	ASS1	0.0480529329124599
ARID3A	ADAMTS19	0.048042398145567
ARID3A	ADGRA3	0.0480319558515128
AR	ACTL6A	0.047984853000937
ATF4	AAMP	0.047961085502385
ARID3A	AKAP9	0.0479113837526753
BACH1	ANXA4	0.0478986468240413
ATF1	ARHGEF39	0.0478769797594693
BBX	AIG1	0.0478539457493109
ATF3	ABTB2	0.0478449401916286
ATF4	ATXN7L3B	0.0477377645083059
ARID3A	AP1AR	0.0476560750351617
ATF1	ATG3	0.0476439609576125
ATF4	B3GAT1	0.0476147436121144
ARID3B	ADM	0.0475505161976892
ARID3A	APRT	0.0475409844610613
ATF2	B3GNT7	0.0474739744569265
ARID3B	ACSS3	0.0474281158062023
BBX	ACIN1	0.0473732722074887
BACH1	ALDOA	0.0473148638791931
BBX	ACACA	0.0473125492584855
ATF6B	ADGRV1	0.0472738192604691
ARID2	AK6	0.0471368489359301
ATF6	ATG9A	0.0470877628536819
ARID3A	ANKMY1	0.047082162395215
ATF1	ATP6V0A2	0.0470613385928117
ARNT2	ANK2	0.0470562131739951
ATF2	ATP5A1	0.0470499439687916
ARID3A	APH1B	0.0470332872261131
BBX	AGAP6	0.047020772547617
ATF4	BACE2	0.0470187992519474
ATF2	ANOS1	0.0469195609391219
ATF2	ANOS2P	0.0469151965827175
ATF6B	AIF1L	0.0469070309657376
ARID2	ACOT8	0.0468542932967297
AR	ATG13	0.0467470655976156
BBX	ACTB	0.0467193818379871
ATF1	ARHGEF16	0.0466836337028083
BACH1	ATP5A1	0.0466609746151616
ARID3A	B4GALT3	0.046655019576891
ARID3A	AC141586.5	0.0466526141969746
ATF2	ATF6	0.0465935067936822
BACH1	ANKZF1	0.04658144450657
BBX	APTR	0.0465457560378961
ATF1	ATP1B1	0.0465397635026103
BBX	ACTR8	0.0465090222846187
ATF4	AKAP8	0.046490041358168
ATF3	BBS9	0.0464749226986616
ATF6B	ACSL3	0.0464738756032509
ATF4	AKIRIN2	0.0464013002018123
ARID2	ANAPC11	0.0463818950845
BACH1	ANKRD26	0.0463797142526582
ARID3A	ARID4A	0.0463675072123661
ATF6	AP3M2	0.0463617303943444
ARID3A	ARMC9	0.0463340623751791
ARID3B	AKIRIN1	0.0462262176038298
ARID3A	AGFG1	0.0461573193681209
ARID3A	ARHGEF19	0.0461520757312528
ATF6	AC005609.16	0.0461070048907973
ATF6	AFF4	0.0460734602557182
ARID3B	BAZ1B	0.0460604621799231
BBX	ATP5C1	0.0460577214588158
ATF6	AZIN1-AS1	0.0460450082732947
ATF1	BANP	0.0460409099767011
ARID3A	ANKRD37	0.0460333856115599
BBX	ATP5G2	0.0460150071325447
BBX	ADD1	0.0460095745046364
AR	ARRDC1	0.0459914456350694
BBX	ATF6	0.0459788747945737
ARID3B	ACVR2B	0.0459578683948095
ATF3	BAZ1B	0.0459462018098203
ATF6B	AC090498.1	0.045942684058894
ATF3	BAZ2B	0.045923001669445
ARID3A	ABHD8	0.0459217469918865
ARID3B	ADAR	0.0458414597063506
ATF1	ATP6AP2	0.045833063241175
ARID2	ANAPC5	0.0458314634260389
ATF2	ARHGAP26	0.0458255045529627
BACH1	ANOS1	0.0458177566708148
ARID3B	AC141586.5	0.045783698278457
BBX	ATP1B3	0.0457831280413258
ARID3A	ANKRD13D	0.0456817763109707
ARID3B	ATP6V1H	0.045678874201967
ARID2	ACBD6	0.0456603418914449
ARID3A	BAG4	0.0456462205709272
ATF1	AHCYL2	0.0456402802663218
ARID3B	AGFG1	0.045628012386636
ATF1	APBB2	0.0456232487555056
ARID3A	B4GALNT4	0.0456185985622048
ATF6	BAG6	0.045616761565822
ATF1	ABCC5	0.0455994185715771
ATF6B	ASPM	0.0455903334092725
ARID2	ARID1B	0.0455835480730877
ATF6	B3GNT7	0.045539791688688
ATF1	ARF4	0.0455374283707066
BBX	ACTR3B	0.0454954927432235
ARID3A	ADGRL2	0.0454888672878033
ATF1	APEX1	0.0454556107945803
ARNT2	AIG1	0.0454520475420014
ATF6	AP3D1	0.0454461953887985
AR	ALS2	0.0454384468952107
ATF6	AMDHD2	0.045436783854933
ATF6	AC090498.1	0.0454111673172973
ATF6B	ABCA7	0.045387852117996
BACH1	ABCF2	0.0453819096609115
ATF1	ANOS1	0.0453563702510191
ATF6B	ARID1B	0.0453316790809238
ATF6B	AMZ2	0.0453092550734661
ATF6	ATP6V1C1	0.0453000917048519
BBX	AKT3	0.0452861506661245
ATF1	BCAR1	0.0452277591968232
ATF1	ALKBH7	0.0452226935160894
ARID2	ADGRA3	0.0452220298567708
ATF4	ATG4B	0.0452060237525034
ATF6B	ADSS	0.045198369326055
ARID3A	AMOTL1	0.045178129054749
ATF4	ARL6	0.0451471890703381
ARID3A	AFAP1L1	0.0451395021415202
ARID3A	ATP6V1A	0.0451332883003465
ARID3B	B4GALT3	0.0451225398697905
ARID3B	ADGRL2	0.0451049449010663
BACH1	ALPL	0.0450964417647121
ATF6B	AP3S1	0.0450892662475363
ATF1	BAZ2B	0.0450640191185556
ATF3	ATP5G1	0.0450550050510175
ARID2	ARFGEF3	0.0450508842353866
ATF4	ANP32B	0.0450236875965055
ARNT2	ACAP2	0.044993982580423
ATF6B	ATAD3B	0.0449783541985307
ARID3B	AFAP1L1	0.0449563770161038
ARID3B	AMOTL1	0.0449458001168666
ARID2	ACAT1	0.0449369333877468
ARID3B	AKR1B1	0.0449349601988475
ARID3A	ATAD5	0.0449303695754214
ARID3B	ABHD8	0.0448867433770925
ATF3	ADM	0.0448143263431615
ARID3A	AP3D1	0.0447858950051774
ARID3A	BCAS2	0.0447769775963835
ARID3A	ARAF	0.044738436067201
ARID2	ARPC5	0.0447357163754433
BBX	ARFGAP1	0.0447354448554866
ARID3B	ATP6V1A	0.0446482590868441
ATF3	ACAA1	0.0445351246123039
ARNT2	ACO1	0.0445156466794534
ATF6	ALDH18A1	0.0445065801987874
BBX	AP4S1	0.0444933773682167
AR	AGTRAP	0.0444308742404339
ATF6	ASPM	0.0443940104087678
ATF3	AC007969.5	0.0443927115349823
AR	ADA	0.0443654124492673
ARID3B	ARMC9	0.0443567106558025
BBX	ALKBH3	0.0443151514550945
ATF4	ANAPC1	0.0442798361947351
ATF1	ARAP3	0.0442524364264028
ARID2	ATIC	0.0442442440578944
ARID3A	ANOS2P	0.0442329597311022
ATF6	ABI2	0.0442070615480683
ATF6	AIF1L	0.0441814429002041
ATF2	AIG1	0.0441484813314408
ATF6	ASUN	0.0441105140739066
ATF6	ABCC10	0.044070329523914
ATF1	ANAPC11	0.0440399688047806
ARNT2	ANAPC5	0.044001920292269
ATF6	B4GALT4	0.0440012294809176
ATF6	ATP6V0E2	0.0439971454124357
ATF2	AGO1	0.0439726898947999
